Dia de Data Escala de Tempo 1 CE Simp 4;Data Escala de Tempo 1 CE Simp 4;Período Exibido CE Simp 4;Subsistema;Selecione Tipo de CE Simp 4
18 de junho de 2005;18/06/2005 00:00:00;Dia;Sul;163,53132984
19 de junho de 2005;19/06/2005 00:00:00;Dia;Sul;135,14365999
20 de junho de 2005;20/06/2005 00:00:00;Dia;Sul;178,62727991
21 de junho de 2005;21/06/2005 00:00:00;Dia;Sul;182,96280003
22 de junho de 2005;22/06/2005 00:00:00;Dia;Sul;184,97533005
23 de junho de 2005;23/06/2005 00:00:00;Dia;Sul;185,35449002
24 de junho de 2005;24/06/2005 00:00:00;Dia;Sul;184,18832002
25 de junho de 2005;25/06/2005 00:00:00;Dia;Sul;159,09149994
26 de junho de 2005;26/06/2005 00:00:00;Dia;Sul;133,48118998
27 de junho de 2005;27/06/2005 00:00:00;Dia;Sul;178,87951004
28 de junho de 2005;28/06/2005 00:00:00;Dia;Sul;187,29700004
29 de junho de 2005;29/06/2005 00:00:00;Dia;Sul;188,00079006
30 de junho de 2005;30/06/2005 00:00:00;Dia;Sul;187,99648004
1 de julho de 2005;01/07/2005 00:00:00;Dia;Sul;186,85960004
2 de julho de 2005;02/07/2005 00:00:00;Dia;Sul;162,56040996
3 de julho de 2005;03/07/2005 00:00:00;Dia;Sul;135,30580995
4 de julho de 2005;04/07/2005 00:00:00;Dia;Sul;181,36593
5 de julho de 2005;05/07/2005 00:00:00;Dia;Sul;185,62355991
6 de julho de 2005;06/07/2005 00:00:00;Dia;Sul;184,40617003
7 de julho de 2005;07/07/2005 00:00:00;Dia;Sul;185,32464996
8 de julho de 2005;08/07/2005 00:00:00;Dia;Sul;184,51594005
9 de julho de 2005;09/07/2005 00:00:00;Dia;Sul;157,59086999
10 de julho de 2005;10/07/2005 00:00:00;Dia;Sul;130,20406007
11 de julho de 2005;11/07/2005 00:00:00;Dia;Sul;177,56119005
12 de julho de 2005;12/07/2005 00:00:00;Dia;Sul;183,41564998
13 de julho de 2005;13/07/2005 00:00:00;Dia;Sul;182,6119801
14 de julho de 2005;14/07/2005 00:00:00;Dia;Sul;186,23
15 de julho de 2005;15/07/2005 00:00:00;Dia;Sul;185,64121996
16 de julho de 2005;16/07/2005 00:00:00;Dia;Sul;162,94311002
17 de julho de 2005;17/07/2005 00:00:00;Dia;Sul;131,24757996
18 de julho de 2005;18/07/2005 00:00:00;Dia;Sul;174,10036004
19 de julho de 2005;19/07/2005 00:00:00;Dia;Sul;179,95001999
20 de julho de 2005;20/07/2005 00:00:00;Dia;Sul;181,73822989
21 de julho de 2005;21/07/2005 00:00:00;Dia;Sul;186,21915002
22 de julho de 2005;22/07/2005 00:00:00;Dia;Sul;186,78607998
23 de julho de 2005;23/07/2005 00:00:00;Dia;Sul;160,43415003
24 de julho de 2005;24/07/2005 00:00:00;Dia;Sul;129,93287001
25 de julho de 2005;25/07/2005 00:00:00;Dia;Sul;172,63813999
26 de julho de 2005;26/07/2005 00:00:00;Dia;Sul;181,66330007
27 de julho de 2005;27/07/2005 00:00:00;Dia;Sul;182,10356999
28 de julho de 2005;28/07/2005 00:00:00;Dia;Sul;183,82877005
29 de julho de 2005;29/07/2005 00:00:00;Dia;Sul;184,69295994
30 de julho de 2005;30/07/2005 00:00:00;Dia;Sul;160,46934995
31 de julho de 2005;31/07/2005 00:00:00;Dia;Sul;132,47188003
1 de agosto de 2005;01/08/2005 00:00:00;Dia;Sul;177,76069502
2 de agosto de 2005;02/08/2005 00:00:00;Dia;Sul;183,75050998
3 de agosto de 2005;03/08/2005 00:00:00;Dia;Sul;185,98176994
4 de agosto de 2005;04/08/2005 00:00:00;Dia;Sul;186,83924002
5 de agosto de 2005;05/08/2005 00:00:00;Dia;Sul;187,47356008
6 de agosto de 2005;06/08/2005 00:00:00;Dia;Sul;161,7810799
7 de agosto de 2005;07/08/2005 00:00:00;Dia;Sul;133,40496004
8 de agosto de 2005;08/08/2005 00:00:00;Dia;Sul;179,23435001
9 de agosto de 2005;09/08/2005 00:00:00;Dia;Sul;183,74302004
10 de agosto de 2005;10/08/2005 00:00:00;Dia;Sul;181,88821999
11 de agosto de 2005;11/08/2005 00:00:00;Dia;Sul;184,30342004
12 de agosto de 2005;12/08/2005 00:00:00;Dia;Sul;182,76361003
13 de agosto de 2005;13/08/2005 00:00:00;Dia;Sul;159,14570997
14 de agosto de 2005;14/08/2005 00:00:00;Dia;Sul;130,66560004
15 de agosto de 2005;15/08/2005 00:00:00;Dia;Sul;177,90322998
16 de agosto de 2005;16/08/2005 00:00:00;Dia;Sul;185,72169997
17 de agosto de 2005;17/08/2005 00:00:00;Dia;Sul;188,65264992
18 de agosto de 2005;18/08/2005 00:00:00;Dia;Sul;186,94891995
19 de agosto de 2005;19/08/2005 00:00:00;Dia;Sul;184,30289995
20 de agosto de 2005;20/08/2005 00:00:00;Dia;Sul;161,63524006
21 de agosto de 2005;21/08/2005 00:00:00;Dia;Sul;135,44333001
22 de agosto de 2005;22/08/2005 00:00:00;Dia;Sul;180,51860008
23 de agosto de 2005;23/08/2005 00:00:00;Dia;Sul;187,3609799
24 de agosto de 2005;24/08/2005 00:00:00;Dia;Sul;185,43696003
25 de agosto de 2005;25/08/2005 00:00:00;Dia;Sul;180,21295001
26 de agosto de 2005;26/08/2005 00:00:00;Dia;Sul;183,00971
27 de agosto de 2005;27/08/2005 00:00:00;Dia;Sul;161,29695
28 de agosto de 2005;28/08/2005 00:00:00;Dia;Sul;138,108197
29 de agosto de 2005;29/08/2005 00:00:00;Dia;Sul;184,22777
30 de agosto de 2005;30/08/2005 00:00:00;Dia;Sul;191,595363
31 de agosto de 2005;31/08/2005 00:00:00;Dia;Sul;191,718014
1 de setembro de 2005;01/09/2005 00:00:00;Dia;Sul;188,788951
2 de setembro de 2005;02/09/2005 00:00:00;Dia;Sul;179,720622
3 de setembro de 2005;03/09/2005 00:00:00;Dia;Sul;157,512882
4 de setembro de 2005;04/09/2005 00:00:00;Dia;Sul;135,885157
5 de setembro de 2005;05/09/2005 00:00:00;Dia;Sul;177,62385
6 de setembro de 2005;06/09/2005 00:00:00;Dia;Sul;180,80121
7 de setembro de 2005;07/09/2005 00:00:00;Dia;Sul;147,315254
8 de setembro de 2005;08/09/2005 00:00:00;Dia;Sul;177,234949
9 de setembro de 2005;09/09/2005 00:00:00;Dia;Sul;183,052881
10 de setembro de 2005;10/09/2005 00:00:00;Dia;Sul;162,152534
11 de setembro de 2005;11/09/2005 00:00:00;Dia;Sul;136,276644
12 de setembro de 2005;12/09/2005 00:00:00;Dia;Sul;180,058562
13 de setembro de 2005;13/09/2005 00:00:00;Dia;Sul;186,865272
14 de setembro de 2005;14/09/2005 00:00:00;Dia;Sul;188,165784
15 de setembro de 2005;15/09/2005 00:00:00;Dia;Sul;187,89106
16 de setembro de 2005;16/09/2005 00:00:00;Dia;Sul;186,482207
17 de setembro de 2005;17/09/2005 00:00:00;Dia;Sul;163,374466
18 de setembro de 2005;18/09/2005 00:00:00;Dia;Sul;136,363208
19 de setembro de 2005;19/09/2005 00:00:00;Dia;Sul;174,149752
20 de setembro de 2005;20/09/2005 00:00:00;Dia;Sul;173,760232
21 de setembro de 2005;21/09/2005 00:00:00;Dia;Sul;186,021746
22 de setembro de 2005;22/09/2005 00:00:00;Dia;Sul;189,345708
23 de setembro de 2005;23/09/2005 00:00:00;Dia;Sul;186,371732
24 de setembro de 2005;24/09/2005 00:00:00;Dia;Sul;164,506041
25 de setembro de 2005;25/09/2005 00:00:00;Dia;Sul;136,373695
26 de setembro de 2005;26/09/2005 00:00:00;Dia;Sul;175,55183
27 de setembro de 2005;27/09/2005 00:00:00;Dia;Sul;183,068546
28 de setembro de 2005;28/09/2005 00:00:00;Dia;Sul;184,77346
29 de setembro de 2005;29/09/2005 00:00:00;Dia;Sul;185,683714
30 de setembro de 2005;30/09/2005 00:00:00;Dia;Sul;188,487573
1 de outubro de 2005;01/10/2005 00:00:00;Dia;Sul;163,179943
2 de outubro de 2005;02/10/2005 00:00:00;Dia;Sul;139,221954
3 de outubro de 2005;03/10/2005 00:00:00;Dia;Sul;184,838367
4 de outubro de 2005;04/10/2005 00:00:00;Dia;Sul;192,899385
5 de outubro de 2005;05/10/2005 00:00:00;Dia;Sul;189,527649
6 de outubro de 2005;06/10/2005 00:00:00;Dia;Sul;185,864392
7 de outubro de 2005;07/10/2005 00:00:00;Dia;Sul;188,039088
8 de outubro de 2005;08/10/2005 00:00:00;Dia;Sul;164,844705
9 de outubro de 2005;09/10/2005 00:00:00;Dia;Sul;138,000622
10 de outubro de 2005;10/10/2005 00:00:00;Dia;Sul;185,4175
11 de outubro de 2005;11/10/2005 00:00:00;Dia;Sul;188,742175
12 de outubro de 2005;12/10/2005 00:00:00;Dia;Sul;156,444385
13 de outubro de 2005;13/10/2005 00:00:00;Dia;Sul;194,66329
14 de outubro de 2005;14/10/2005 00:00:00;Dia;Sul;194,724034
15 de outubro de 2005;15/10/2005 00:00:00;Dia;Sul;163,386088
16 de outubro de 2005;16/10/2005 00:00:00;Dia;Sul;133,478197
17 de outubro de 2005;17/10/2005 00:00:00;Dia;Sul;183,322926
18 de outubro de 2005;18/10/2005 00:00:00;Dia;Sul;187,374161
19 de outubro de 2005;19/10/2005 00:00:00;Dia;Sul;187,443499
20 de outubro de 2005;20/10/2005 00:00:00;Dia;Sul;188,754401
21 de outubro de 2005;21/10/2005 00:00:00;Dia;Sul;192,279924
22 de outubro de 2005;22/10/2005 00:00:00;Dia;Sul;169,482035
23 de outubro de 2005;23/10/2005 00:00:00;Dia;Sul;136,954486
24 de outubro de 2005;24/10/2005 00:00:00;Dia;Sul;184,718216
25 de outubro de 2005;25/10/2005 00:00:00;Dia;Sul;193,245615
26 de outubro de 2005;26/10/2005 00:00:00;Dia;Sul;193,18711
27 de outubro de 2005;27/10/2005 00:00:00;Dia;Sul;194,262745
28 de outubro de 2005;28/10/2005 00:00:00;Dia;Sul;194,323708
29 de outubro de 2005;29/10/2005 00:00:00;Dia;Sul;164,892781
30 de outubro de 2005;30/10/2005 00:00:00;Dia;Sul;136,836932
31 de outubro de 2005;31/10/2005 00:00:00;Dia;Sul;177,141822
1 de novembro de 2005;01/11/2005 00:00:00;Dia;Sul;182,500766
2 de novembro de 2005;02/11/2005 00:00:00;Dia;Sul;142,72487
3 de novembro de 2005;03/11/2005 00:00:00;Dia;Sul;186,58837
4 de novembro de 2005;04/11/2005 00:00:00;Dia;Sul;193,499483
5 de novembro de 2005;05/11/2005 00:00:00;Dia;Sul;170,13959
6 de novembro de 2005;06/11/2005 00:00:00;Dia;Sul;141,183729
7 de novembro de 2005;07/11/2005 00:00:00;Dia;Sul;182,651898
8 de novembro de 2005;08/11/2005 00:00:00;Dia;Sul;188,363101
9 de novembro de 2005;09/11/2005 00:00:00;Dia;Sul;188,154747
10 de novembro de 2005;10/11/2005 00:00:00;Dia;Sul;188,68973
11 de novembro de 2005;11/11/2005 00:00:00;Dia;Sul;189,388209
12 de novembro de 2005;12/11/2005 00:00:00;Dia;Sul;167,478521
13 de novembro de 2005;13/11/2005 00:00:00;Dia;Sul;142,756224
14 de novembro de 2005;14/11/2005 00:00:00;Dia;Sul;180,933971
15 de novembro de 2005;15/11/2005 00:00:00;Dia;Sul;165,76971
16 de novembro de 2005;16/11/2005 00:00:00;Dia;Sul;202,73795
17 de novembro de 2005;17/11/2005 00:00:00;Dia;Sul;199,101549
18 de novembro de 2005;18/11/2005 00:00:00;Dia;Sul;199,679559
19 de novembro de 2005;19/11/2005 00:00:00;Dia;Sul;176,613538
20 de novembro de 2005;20/11/2005 00:00:00;Dia;Sul;146,142585
21 de novembro de 2005;21/11/2005 00:00:00;Dia;Sul;195,01339
22 de novembro de 2005;22/11/2005 00:00:00;Dia;Sul;205,69217
23 de novembro de 2005;23/11/2005 00:00:00;Dia;Sul;210,67662
24 de novembro de 2005;24/11/2005 00:00:00;Dia;Sul;205,49228
25 de novembro de 2005;25/11/2005 00:00:00;Dia;Sul;195,92099
26 de novembro de 2005;26/11/2005 00:00:00;Dia;Sul;171,16984
27 de novembro de 2005;27/11/2005 00:00:00;Dia;Sul;145,54572
28 de novembro de 2005;28/11/2005 00:00:00;Dia;Sul;195,03823
29 de novembro de 2005;29/11/2005 00:00:00;Dia;Sul;208,50456
30 de novembro de 2005;30/11/2005 00:00:00;Dia;Sul;214,81068
1 de dezembro de 2005;01/12/2005 00:00:00;Dia;Sul;206,89218
2 de dezembro de 2005;02/12/2005 00:00:00;Dia;Sul;199,33147
3 de dezembro de 2005;03/12/2005 00:00:00;Dia;Sul;173,79167
4 de dezembro de 2005;04/12/2005 00:00:00;Dia;Sul;149,52897
5 de dezembro de 2005;05/12/2005 00:00:00;Dia;Sul;197,60691
6 de dezembro de 2005;06/12/2005 00:00:00;Dia;Sul;198,40581
7 de dezembro de 2005;07/12/2005 00:00:00;Dia;Sul;194,53454
8 de dezembro de 2005;08/12/2005 00:00:00;Dia;Sul;196,93124
9 de dezembro de 2005;09/12/2005 00:00:00;Dia;Sul;206,72572
10 de dezembro de 2005;10/12/2005 00:00:00;Dia;Sul;181,02889
11 de dezembro de 2005;11/12/2005 00:00:00;Dia;Sul;148,57016
12 de dezembro de 2005;12/12/2005 00:00:00;Dia;Sul;193,19551
13 de dezembro de 2005;13/12/2005 00:00:00;Dia;Sul;202,99788
14 de dezembro de 2005;14/12/2005 00:00:00;Dia;Sul;205,14683
15 de dezembro de 2005;15/12/2005 00:00:00;Dia;Sul;207,84307
16 de dezembro de 2005;16/12/2005 00:00:00;Dia;Sul;210,10577
17 de dezembro de 2005;17/12/2005 00:00:00;Dia;Sul;180,4141
18 de dezembro de 2005;18/12/2005 00:00:00;Dia;Sul;154,69542
19 de dezembro de 2005;19/12/2005 00:00:00;Dia;Sul;200,6909
20 de dezembro de 2005;20/12/2005 00:00:00;Dia;Sul;203,03643
21 de dezembro de 2005;21/12/2005 00:00:00;Dia;Sul;201,39847
22 de dezembro de 2005;22/12/2005 00:00:00;Dia;Sul;204,80465
23 de dezembro de 2005;23/12/2005 00:00:00;Dia;Sul;195,45352
24 de dezembro de 2005;24/12/2005 00:00:00;Dia;Sul;159,13221
25 de dezembro de 2005;25/12/2005 00:00:00;Dia;Sul;130,82488
26 de dezembro de 2005;26/12/2005 00:00:00;Dia;Sul;165,43291
27 de dezembro de 2005;27/12/2005 00:00:00;Dia;Sul;179,78929
28 de dezembro de 2005;28/12/2005 00:00:00;Dia;Sul;182,67579
29 de dezembro de 2005;29/12/2005 00:00:00;Dia;Sul;183,22512
30 de dezembro de 2005;30/12/2005 00:00:00;Dia;Sul;177,91734
31 de dezembro de 2005;31/12/2005 00:00:00;Dia;Sul;155,11953
1 de janeiro de 2006;01/01/2006 00:00:00;Dia;Sul;131,67366
2 de janeiro de 2006;02/01/2006 00:00:00;Dia;Sul;172,24159
3 de janeiro de 2006;03/01/2006 00:00:00;Dia;Sul;188,45051
4 de janeiro de 2006;04/01/2006 00:00:00;Dia;Sul;193,26064
5 de janeiro de 2006;05/01/2006 00:00:00;Dia;Sul;196,4616
6 de janeiro de 2006;06/01/2006 00:00:00;Dia;Sul;199,065
7 de janeiro de 2006;07/01/2006 00:00:00;Dia;Sul;183,68482
8 de janeiro de 2006;08/01/2006 00:00:00;Dia;Sul;162,76145
9 de janeiro de 2006;09/01/2006 00:00:00;Dia;Sul;209,24251
10 de janeiro de 2006;10/01/2006 00:00:00;Dia;Sul;218,38533
11 de janeiro de 2006;11/01/2006 00:00:00;Dia;Sul;220,24308
12 de janeiro de 2006;12/01/2006 00:00:00;Dia;Sul;219,70733
13 de janeiro de 2006;13/01/2006 00:00:00;Dia;Sul;217,6809
14 de janeiro de 2006;14/01/2006 00:00:00;Dia;Sul;189,9376
15 de janeiro de 2006;15/01/2006 00:00:00;Dia;Sul;166,90517
16 de janeiro de 2006;16/01/2006 00:00:00;Dia;Sul;215,41791
17 de janeiro de 2006;17/01/2006 00:00:00;Dia;Sul;213,87688
18 de janeiro de 2006;18/01/2006 00:00:00;Dia;Sul;204,50666
19 de janeiro de 2006;19/01/2006 00:00:00;Dia;Sul;205,96474
20 de janeiro de 2006;20/01/2006 00:00:00;Dia;Sul;208,34594
21 de janeiro de 2006;21/01/2006 00:00:00;Dia;Sul;183,65165
22 de janeiro de 2006;22/01/2006 00:00:00;Dia;Sul;155,16763
23 de janeiro de 2006;23/01/2006 00:00:00;Dia;Sul;198,37519
24 de janeiro de 2006;24/01/2006 00:00:00;Dia;Sul;204,6805
25 de janeiro de 2006;25/01/2006 00:00:00;Dia;Sul;205,36554
26 de janeiro de 2006;26/01/2006 00:00:00;Dia;Sul;205,40486
27 de janeiro de 2006;27/01/2006 00:00:00;Dia;Sul;206,90027
28 de janeiro de 2006;28/01/2006 00:00:00;Dia;Sul;182,90073
29 de janeiro de 2006;29/01/2006 00:00:00;Dia;Sul;156,48697
30 de janeiro de 2006;30/01/2006 00:00:00;Dia;Sul;207,33615
31 de janeiro de 2006;31/01/2006 00:00:00;Dia;Sul;213,81498
1 de fevereiro de 2006;01/02/2006 00:00:00;Dia;Sul;213,3761
2 de fevereiro de 2006;02/02/2006 00:00:00;Dia;Sul;213,075493
3 de fevereiro de 2006;03/02/2006 00:00:00;Dia;Sul;221,02738
4 de fevereiro de 2006;04/02/2006 00:00:00;Dia;Sul;196,462383
5 de fevereiro de 2006;05/02/2006 00:00:00;Dia;Sul;166,790328
6 de fevereiro de 2006;06/02/2006 00:00:00;Dia;Sul;212,521579
7 de fevereiro de 2006;07/02/2006 00:00:00;Dia;Sul;212,380425
8 de fevereiro de 2006;08/02/2006 00:00:00;Dia;Sul;212,00058
9 de fevereiro de 2006;09/02/2006 00:00:00;Dia;Sul;211,85019
10 de fevereiro de 2006;10/02/2006 00:00:00;Dia;Sul;207,548853
11 de fevereiro de 2006;11/02/2006 00:00:00;Dia;Sul;179,62341
12 de fevereiro de 2006;12/02/2006 00:00:00;Dia;Sul;154,35645
13 de fevereiro de 2006;13/02/2006 00:00:00;Dia;Sul;205,57641
14 de fevereiro de 2006;14/02/2006 00:00:00;Dia;Sul;214,200651
15 de fevereiro de 2006;15/02/2006 00:00:00;Dia;Sul;215,550357
16 de fevereiro de 2006;16/02/2006 00:00:00;Dia;Sul;213,184541
17 de fevereiro de 2006;17/02/2006 00:00:00;Dia;Sul;213,22224
18 de fevereiro de 2006;18/02/2006 00:00:00;Dia;Sul;188,92888
19 de fevereiro de 2006;19/02/2006 00:00:00;Dia;Sul;158,42126
20 de fevereiro de 2006;20/02/2006 00:00:00;Dia;Sul;205,54185
21 de fevereiro de 2006;21/02/2006 00:00:00;Dia;Sul;212,33221
22 de fevereiro de 2006;22/02/2006 00:00:00;Dia;Sul;214,70528
23 de fevereiro de 2006;23/02/2006 00:00:00;Dia;Sul;216,21228
24 de fevereiro de 2006;24/02/2006 00:00:00;Dia;Sul;212,43414
25 de fevereiro de 2006;25/02/2006 00:00:00;Dia;Sul;177,24784
26 de fevereiro de 2006;26/02/2006 00:00:00;Dia;Sul;150,23683
27 de fevereiro de 2006;27/02/2006 00:00:00;Dia;Sul;182,16529
28 de fevereiro de 2006;28/02/2006 00:00:00;Dia;Sul;183,43726
1 de março de 2006;01/03/2006 00:00:00;Dia;Sul;208,37925
2 de março de 2006;02/03/2006 00:00:00;Dia;Sul;214,7407
3 de março de 2006;03/03/2006 00:00:00;Dia;Sul;216,16156
4 de março de 2006;04/03/2006 00:00:00;Dia;Sul;187,00344
5 de março de 2006;05/03/2006 00:00:00;Dia;Sul;154,88655
6 de março de 2006;06/03/2006 00:00:00;Dia;Sul;204,08215
7 de março de 2006;07/03/2006 00:00:00;Dia;Sul;212,23317
8 de março de 2006;08/03/2006 00:00:00;Dia;Sul;219,16954
9 de março de 2006;09/03/2006 00:00:00;Dia;Sul;220,53939
10 de março de 2006;10/03/2006 00:00:00;Dia;Sul;212,82678
11 de março de 2006;11/03/2006 00:00:00;Dia;Sul;181,26327
12 de março de 2006;12/03/2006 00:00:00;Dia;Sul;153,58237
13 de março de 2006;13/03/2006 00:00:00;Dia;Sul;207,11884
14 de março de 2006;14/03/2006 00:00:00;Dia;Sul;217,11131
15 de março de 2006;15/03/2006 00:00:00;Dia;Sul;219,94511
16 de março de 2006;16/03/2006 00:00:00;Dia;Sul;224,70509
17 de março de 2006;17/03/2006 00:00:00;Dia;Sul;227,09857
18 de março de 2006;18/03/2006 00:00:00;Dia;Sul;198,54432
19 de março de 2006;19/03/2006 00:00:00;Dia;Sul;165,57978
20 de março de 2006;20/03/2006 00:00:00;Dia;Sul;213,27173
21 de março de 2006;21/03/2006 00:00:00;Dia;Sul;214,43867
22 de março de 2006;22/03/2006 00:00:00;Dia;Sul;215,78178
23 de março de 2006;23/03/2006 00:00:00;Dia;Sul;214,45812
24 de março de 2006;24/03/2006 00:00:00;Dia;Sul;216,83033
25 de março de 2006;25/03/2006 00:00:00;Dia;Sul;185,06072
26 de março de 2006;26/03/2006 00:00:00;Dia;Sul;148,69316
27 de março de 2006;27/03/2006 00:00:00;Dia;Sul;196,29345
28 de março de 2006;28/03/2006 00:00:00;Dia;Sul;206,85685
29 de março de 2006;29/03/2006 00:00:00;Dia;Sul;199,97497
30 de março de 2006;30/03/2006 00:00:00;Dia;Sul;199,36282
31 de março de 2006;31/03/2006 00:00:00;Dia;Sul;201,25683
1 de abril de 2006;01/04/2006 00:00:00;Dia;Sul;177,32268
2 de abril de 2006;02/04/2006 00:00:00;Dia;Sul;149,42739
3 de abril de 2006;03/04/2006 00:00:00;Dia;Sul;197,09356
4 de abril de 2006;04/04/2006 00:00:00;Dia;Sul;206,33015
5 de abril de 2006;05/04/2006 00:00:00;Dia;Sul;207,34661
6 de abril de 2006;06/04/2006 00:00:00;Dia;Sul;204,74309
7 de abril de 2006;07/04/2006 00:00:00;Dia;Sul;206,66489
8 de abril de 2006;08/04/2006 00:00:00;Dia;Sul;184,98298
9 de abril de 2006;09/04/2006 00:00:00;Dia;Sul;150,45188
10 de abril de 2006;10/04/2006 00:00:00;Dia;Sul;193,63607
11 de abril de 2006;11/04/2006 00:00:00;Dia;Sul;200,82062
12 de abril de 2006;12/04/2006 00:00:00;Dia;Sul;204,9901
13 de abril de 2006;13/04/2006 00:00:00;Dia;Sul;201,33079
14 de abril de 2006;14/04/2006 00:00:00;Dia;Sul;148,21338
15 de abril de 2006;15/04/2006 00:00:00;Dia;Sul;153,71825
16 de abril de 2006;16/04/2006 00:00:00;Dia;Sul;134,31332
17 de abril de 2006;17/04/2006 00:00:00;Dia;Sul;185,9785
18 de abril de 2006;18/04/2006 00:00:00;Dia;Sul;196,11335
19 de abril de 2006;19/04/2006 00:00:00;Dia;Sul;216,74935
20 de abril de 2006;20/04/2006 00:00:00;Dia;Sul;198,48433
21 de abril de 2006;21/04/2006 00:00:00;Dia;Sul;171,20481
22 de abril de 2006;22/04/2006 00:00:00;Dia;Sul;161,27201
23 de abril de 2006;23/04/2006 00:00:00;Dia;Sul;142,01942
24 de abril de 2006;24/04/2006 00:00:00;Dia;Sul;193,85715
25 de abril de 2006;25/04/2006 00:00:00;Dia;Sul;202,47261
26 de abril de 2006;26/04/2006 00:00:00;Dia;Sul;202,84456
27 de abril de 2006;27/04/2006 00:00:00;Dia;Sul;201,43892
28 de abril de 2006;28/04/2006 00:00:00;Dia;Sul;201,0636
29 de abril de 2006;29/04/2006 00:00:00;Dia;Sul;175,50479
30 de abril de 2006;30/04/2006 00:00:00;Dia;Sul;143,8341
1 de maio de 2006;01/05/2006 00:00:00;Dia;Sul;141,77524
2 de maio de 2006;02/05/2006 00:00:00;Dia;Sul;187,94863
3 de maio de 2006;03/05/2006 00:00:00;Dia;Sul;194,60492
4 de maio de 2006;04/05/2006 00:00:00;Dia;Sul;193,23744
5 de maio de 2006;05/05/2006 00:00:00;Dia;Sul;192,98373
6 de maio de 2006;06/05/2006 00:00:00;Dia;Sul;171,14276
7 de maio de 2006;07/05/2006 00:00:00;Dia;Sul;143,07743
8 de maio de 2006;08/05/2006 00:00:00;Dia;Sul;189,65511
9 de maio de 2006;09/05/2006 00:00:00;Dia;Sul;197,38521
10 de maio de 2006;10/05/2006 00:00:00;Dia;Sul;197,5782
11 de maio de 2006;11/05/2006 00:00:00;Dia;Sul;197,97706
12 de maio de 2006;12/05/2006 00:00:00;Dia;Sul;197,33956
13 de maio de 2006;13/05/2006 00:00:00;Dia;Sul;171,63107
14 de maio de 2006;14/05/2006 00:00:00;Dia;Sul;139,48368
15 de maio de 2006;15/05/2006 00:00:00;Dia;Sul;187,71275
16 de maio de 2006;16/05/2006 00:00:00;Dia;Sul;195,31
17 de maio de 2006;17/05/2006 00:00:00;Dia;Sul;196,70727747
18 de maio de 2006;18/05/2006 00:00:00;Dia;Sul;197,95617136
19 de maio de 2006;19/05/2006 00:00:00;Dia;Sul;199,13496
20 de maio de 2006;20/05/2006 00:00:00;Dia;Sul;174,81184
21 de maio de 2006;21/05/2006 00:00:00;Dia;Sul;144,00604
22 de maio de 2006;22/05/2006 00:00:00;Dia;Sul;189,08707
23 de maio de 2006;23/05/2006 00:00:00;Dia;Sul;197,74855
24 de maio de 2006;24/05/2006 00:00:00;Dia;Sul;198,51698
25 de maio de 2006;25/05/2006 00:00:00;Dia;Sul;197,16399
26 de maio de 2006;26/05/2006 00:00:00;Dia;Sul;195,00842
27 de maio de 2006;27/05/2006 00:00:00;Dia;Sul;173,43303
28 de maio de 2006;28/05/2006 00:00:00;Dia;Sul;144,51015
29 de maio de 2006;29/05/2006 00:00:00;Dia;Sul;194,88281
30 de maio de 2006;30/05/2006 00:00:00;Dia;Sul;201,18201
31 de maio de 2006;31/05/2006 00:00:00;Dia;Sul;198,682
1 de junho de 2006;01/06/2006 00:00:00;Dia;Sul;197,01593
2 de junho de 2006;02/06/2006 00:00:00;Dia;Sul;195,93026
3 de junho de 2006;03/06/2006 00:00:00;Dia;Sul;173,03438
4 de junho de 2006;04/06/2006 00:00:00;Dia;Sul;145,05552
5 de junho de 2006;05/06/2006 00:00:00;Dia;Sul;191,43288
6 de junho de 2006;06/06/2006 00:00:00;Dia;Sul;197,25544
7 de junho de 2006;07/06/2006 00:00:00;Dia;Sul;199,54096
8 de junho de 2006;08/06/2006 00:00:00;Dia;Sul;201,18209
9 de junho de 2006;09/06/2006 00:00:00;Dia;Sul;199,04574
10 de junho de 2006;10/06/2006 00:00:00;Dia;Sul;176,61204
11 de junho de 2006;11/06/2006 00:00:00;Dia;Sul;145,60138
12 de junho de 2006;12/06/2006 00:00:00;Dia;Sul;191,94486
13 de junho de 2006;13/06/2006 00:00:00;Dia;Sul;189,86131
14 de junho de 2006;14/06/2006 00:00:00;Dia;Sul;199,16448
15 de junho de 2006;15/06/2006 00:00:00;Dia;Sul;169,16961
16 de junho de 2006;16/06/2006 00:00:00;Dia;Sul;185,76645
17 de junho de 2006;17/06/2006 00:00:00;Dia;Sul;167,2479
18 de junho de 2006;18/06/2006 00:00:00;Dia;Sul;141,24008
19 de junho de 2006;19/06/2006 00:00:00;Dia;Sul;191,64637
20 de junho de 2006;20/06/2006 00:00:00;Dia;Sul;201,38546
21 de junho de 2006;21/06/2006 00:00:00;Dia;Sul;202,27619
22 de junho de 2006;22/06/2006 00:00:00;Dia;Sul;192,61633
23 de junho de 2006;23/06/2006 00:00:00;Dia;Sul;199,26098
24 de junho de 2006;24/06/2006 00:00:00;Dia;Sul;175,49483
